id;name;dev;adm;dip;mil;goods;trade_area;flag;country;religion;culture;cult_group;type;continent;large_region;region;area
2817;Neiva;10.0;4.0;4.0;2.0;Grain;Panama;;Muisca;Inti;Muisca;Chibchan;Land;South America;South America;Colombia;Bogota
2818;Popayan;5.0;2.0;2.0;1.0;Unknown;Panama;;;Inti;Muisca;Chibchan;Land;South America;South America;Colombia;Popayan
2819;Darien;3.0;1.0;1.0;1.0;Unknown;Panama;;;Animist;Muisca;Chibchan;Land;South America;South America;Colombia;Panama
2820;Esmeraldas;7.0;3.0;3.0;1.0;Fish;Lima;;Quito;Inti;Caran;Chibchan;Land;South America;South America;Peru;Quito
2821;Piwra;3.0;1.0;1.0;1.0;Fish;Lima;;Chimu;Inti;Chimuan;Andean;Land;South America;South America;Peru;Chimor
2822;Tucume;3.0;1.0;1.0;1.0;Cloth;Lima;;Chimu;Inti;Chimuan;Andean;Land;South America;South America;Peru;Chimor
2823;Moyobamba;3.0;1.0;1.0;1.0;Tropical Wood;Lima;;Chachapoya;Inti;Chachapoyan;Marañón;Land;South America;South America;Peru;Ucayali
2824;Wankapampa;8.0;3.0;3.0;2.0;Wool;Lima;;Cajamarca;Inti;Quechua;Andean;Land;South America;South America;Peru;Cajamarca
2825;Pisqupampa;3.0;1.0;1.0;1.0;Grain;Lima;;Huyla;Inti;Quechua;Andean;Land;South America;South America;Peru;Cajamarca
2826;Chimbote;3.0;1.0;1.0;1.0;Cocoa;Lima;;Chimu;Inti;Chimuan;Andean;Land;South America;South America;Peru;Chimor
2827;Huaraz;5.0;2.0;2.0;1.0;Grain;Lima;;Huyla;Inti;Quechua;Andean;Land;South America;South America;Peru;Huanuco
2828;Camana;5.0;2.0;2.0;1.0;Unknown;Lima;;;Inti;Aimara;Andean;Land;South America;South America;Peru;Peruan Coast
2829;Ayaviri;8.0;3.0;3.0;2.0;Wool;Lima;;Cusco;Inti;Aimara;Andean;Land;South America;South America;Peru;Kuntisuyu
2830;Quero;3.0;1.0;1.0;1.0;Wool;Lima;;Cusco;Inti;Quechua;Andean;Land;South America;South America;Peru;Kuntisuyu
2831;Tiahuanaco;8.0;3.0;3.0;2.0;Grain;Cuiaba;;Pacajes;Inti;Aimara;Andean;Land;South America;South America;Peru;Antisuyu
2832;San Joaquin;3.0;1.0;1.0;1.0;Unknown;Cuiaba;;;Animist;Maipurean;Caribbean;Land;South America;South America;Upper Peru;Moxos
2833;Madre de Dios;3.0;1.0;1.0;1.0;Unknown;Cuiaba;;;Animist;Maipurean;Caribbean;Land;South America;South America;Upper Peru;Moxos
2834;Santa Cruz de la Sierra;7.0;3.0;3.0;1.0;Unknown;Cuiaba;;;Animist;Guarani;Tupi;Land;South America;South America;Upper Peru;Beni
2835;Sucre;9.0;4.0;4.0;1.0;Cloth;Cuiaba;;Charca;Inti;Aimara;Andean;Land;South America;South America;Upper Peru;Upper Peru
2836;Tucuman;10.0;4.0;4.0;2.0;Unknown;Cuiaba;;;Animist;Diaguita;Andean;Land;South America;South America;Upper Peru;Tucuman
2837;Santa Catalina;3.0;1.0;1.0;1.0;Wool;Cuiaba;;Calchaqui;Inti;Diaguita;Andean;Land;South America;South America;Upper Peru;Jujuy
2838;Tarija;7.0;3.0;3.0;1.0;Wool;Cuiaba;;Calchaqui;Inti;Aimara;Andean;Land;South America;South America;Upper Peru;Upper Peru
2839;Puna de Atacama;3.0;1.0;1.0;1.0;Unknown;Cuiaba;;;Animist;Diaguita;Andean;Land;South America;South America;Upper Peru;Jujuy
2840;Calama;3.0;1.0;1.0;1.0;Unknown;Cuiaba;;;Animist;Diaguita;Andean;Land;South America;South America;Upper Peru;Northern Chile
2841;Antofagasta;3.0;1.0;1.0;1.0;Unknown;Cuiaba;;;Animist;Diaguita;Andean;Land;South America;South America;Upper Peru;Northern Chile
2842;Santiago del Estero;4.0;2.0;1.0;1.0;Unknown;Cuiaba;;;Animist;Diaguita;Andean;Land;South America;South America;Upper Peru;Tucuman
2843;La Rioja;6.0;2.0;3.0;1.0;Unknown;Rio de La Plata;;;Animist;Huarpe;Araucanian;Land;South America;South America;La Plata;Cuyo
2844;Chepes;4.0;1.0;2.0;1.0;Unknown;Rio de La Plata;;;Animist;Huarpe;Araucanian;Land;South America;South America;La Plata;Cuyo
2845;San Juan;4.0;1.0;2.0;1.0;Unknown;Rio de La Plata;;;Animist;Huarpe;Araucanian;Land;South America;South America;La Plata;Cuyo
2846;Quisquisacate;4.0;2.0;1.0;1.0;Unknown;Rio de La Plata;;;Animist;Huarpe;Araucanian;Land;South America;South America;La Plata;Buenos Aires
2847;San Luis;4.0;2.0;1.0;1.0;Unknown;Rio de La Plata;;;Animist;Huarpe;Araucanian;Land;South America;South America;La Plata;Cuyo
2848;Santa Fe;4.0;2.0;1.0;1.0;Unknown;Rio de La Plata;;;Animist;Charruan;Je;Land;South America;South America;La Plata;Buenos Aires
2849;Rosario;3.0;1.0;1.0;1.0;Unknown;Rio de La Plata;;;Animist;Charruan;Je;Land;South America;South America;La Plata;Buenos Aires
2850;Montevideo;4.0;2.0;1.0;1.0;Unknown;Rio de La Plata;;;Animist;Charruan;Je;Land;South America;South America;La Plata;Banda Oriental
2851;Colonia;3.0;1.0;1.0;1.0;Unknown;Rio de La Plata;;;Animist;Charruan;Je;Land;South America;South America;La Plata;Banda Oriental
2852;Salto;3.0;1.0;1.0;1.0;Unknown;Rio de La Plata;;;Animist;Charruan;Je;Land;South America;South America;La Plata;Banda Oriental
2853;Yareyu;4.0;2.0;1.0;1.0;Unknown;Rio de La Plata;;;Animist;Guarani;Tupi;Land;South America;South America;La Plata;Mesopotamia
2854;Chaco Central;3.0;1.0;1.0;1.0;Unknown;Rio de La Plata;;;Animist;Chacoan;Matacoan;Land;South America;South America;Upper Peru;Chaco
2855;Misiones;3.0;1.0;1.0;1.0;Unknown;Rio de La Plata;;;Animist;Guarani;Tupi;Land;South America;South America;La Plata;Mesopotamia
2856;Highveld;5.0;2.0;2.0;1.0;Unknown;Cape of Good Hope;;;Fetishist;Nguni;Southern African;Land;Africa;Africa;South Africa;South African Plateau
2857;Rio Grande do Sul;4.0;2.0;1.0;1.0;Unknown;Rio de La Plata;;;Animist;Guarani;Tupi;Land;South America;South America;Brazil;Rio Grande do Sul
2858;Santiago;3.0;1.0;1.0;1.0;Unknown;Rio de La Plata;;;Animist;Guarani;Tupi;Land;South America;South America;La Plata;Mesopotamia
2859;Itapúa;3.0;1.0;1.0;1.0;Unknown;Rio de La Plata;;;Animist;Guarani;Tupi;Land;South America;South America;La Plata;Mesopotamia
2860;Querandi;3.0;1.0;1.0;1.0;Unknown;Rio de La Plata;;;Animist;Het;Araucanian;Land;South America;South America;La Plata;Southern Pampas
2861;Sauce;3.0;1.0;1.0;1.0;Unknown;Rio de La Plata;;;Animist;Het;Araucanian;Land;South America;South America;La Plata;Southern Pampas
2862;Coquimbo;4.0;2.0;1.0;1.0;Unknown;Patagonia;;;Animist;Mapuche;Araucanian;Land;South America;South America;La Plata;Central Chile
2863;Rio Negro;3.0;1.0;1.0;1.0;Unknown;Patagonia;;;Animist;Het;Araucanian;Land;South America;South America;La Plata;Patagonian Andes
2864;Senqu;3.0;1.0;1.0;1.0;Unknown;Cape of Good Hope;;;Fetishist;Khoisan;Southern African;Land;Africa;Africa;South Africa;South African Plateau
2865;Puelches;3.0;1.0;1.0;1.0;Unknown;Rio de La Plata;;;Animist;Het;Araucanian;Land;South America;South America;La Plata;Southern Pampas
2866;Olavarria;3.0;1.0;1.0;1.0;Unknown;Rio de La Plata;;;Animist;Het;Araucanian;Land;South America;South America;La Plata;Southern Pampas
2867;Chanar;3.0;1.0;1.0;1.0;Unknown;Patagonia;;;Animist;Het;Araucanian;Land;South America;South America;La Plata;Neheunken
2868;San Antonio;3.0;1.0;1.0;1.0;Unknown;Patagonia;;;Animist;Het;Araucanian;Land;South America;South America;La Plata;Bahiá Blanca
2869;Florida Blanca;3.0;1.0;1.0;1.0;Unknown;Patagonia;;;Animist;Patagonian;Araucanian;Land;South America;South America;La Plata;Patagonia
2870;Tehuelmapu;3.0;1.0;1.0;1.0;Unknown;Patagonia;;;Animist;Patagonian;Araucanian;Land;South America;South America;La Plata;Patagonian Andes
2871;Poya;3.0;1.0;1.0;1.0;Unknown;Patagonia;;;Animist;Patagonian;Araucanian;Land;South America;South America;La Plata;Neheunken
2872;Chiquiyami;4.0;2.0;1.0;1.0;Unknown;Patagonia;;;Animist;Huarpe;Araucanian;Land;South America;South America;La Plata;Neheunken
2873;Chiloe;3.0;1.0;1.0;1.0;Unknown;Patagonia;;;Animist;Mapuche;Araucanian;Land;South America;South America;La Plata;Southern Chile
2874;Aysen;3.0;1.0;1.0;1.0;Unknown;Patagonia;;;Animist;Patagonian;Araucanian;Land;South America;South America;La Plata;Southern Chile
2875;Chubut;3.0;1.0;1.0;1.0;Unknown;Patagonia;;;Animist;Patagonian;Araucanian;Land;South America;South America;La Plata;Patagonian Andes
2876;Teush;3.0;1.0;1.0;1.0;Unknown;Patagonia;;;Animist;Patagonian;Araucanian;Land;South America;South America;La Plata;Patagonian Andes
2877;Mendoza;6.0;2.0;3.0;1.0;Unknown;Rio de La Plata;;;Animist;Huarpe;Araucanian;Land;South America;South America;La Plata;Cuyo
2878;Matara;3.0;1.0;1.0;1.0;Unknown;Rio de La Plata;;;Animist;Chacoan;Matacoan;Land;South America;South America;Upper Peru;Chaco
2879;Santa Tecla;3.0;1.0;1.0;1.0;Unknown;Rio de La Plata;;;Animist;Guarani;Tupi;Land;South America;South America;Brazil;Rio Grande do Sul
2880;Griqualand;3.0;1.0;1.0;1.0;Unknown;Cape of Good Hope;;;Fetishist;Khoisan;Southern African;Land;Africa;Africa;South Africa;South African Plateau
2881;Corumba;4.0;1.0;2.0;1.0;Unknown;Brazil;;;Animist;Maipurean;Caribbean;Land;South America;South America;Brazil;Ofaie
2882;Fuerte Borbon;3.0;1.0;1.0;1.0;Unknown;Cuiaba;;;Animist;Chacoan;Matacoan;Land;South America;South America;Upper Peru;Paraguay
2883;Melodia;3.0;1.0;1.0;1.0;Unknown;Cuiaba;;;Animist;Chacoan;Matacoan;Land;South America;South America;Upper Peru;Paraguay
2884;Povos das Missoes;3.0;1.0;1.0;1.0;Tea;Rio de La Plata;;Guarani;Animist;Guarani;Tupi;Land;South America;South America;Brazil;Rio Grande do Sul
2885;Barra;6.0;2.0;3.0;1.0;Unknown;Brazil;;;Animist;Ge;Je;Land;South America;South America;Brazil;Sao Francisco
2886;Parnaiba;3.0;1.0;1.0;1.0;Unknown;Amazonas;;;Animist;Ge;Je;Land;South America;South America;Brazil;Piauí
2887;Santa Catarina;3.0;1.0;1.0;1.0;Unknown;Rio de La Plata;;;Animist;Guarani;Tupi;Land;South America;South America;Brazil;Rio Grande do Sul
2888;Cuiaba;4.0;2.0;1.0;1.0;Unknown;Cuiaba;;;Animist;Ge;Je;Land;South America;South America;Brazil;Mato Grosso
2889;Rio Branco;3.0;1.0;1.0;1.0;Unknown;Amazonas;;;Animist;Carib;Caribbean;Land;South America;South America;Brazil;Amazon
2890;Marajó;3.0;1.0;1.0;1.0;Unknown;Amazonas;;;Animist;Tupinamba;Tupi;Land;South America;South America;Brazil;Grao Para
2891;Santo Antonio da Manga;3.0;1.0;1.0;1.0;Unknown;Brazil;;;Animist;Ge;Je;Land;South America;South America;Brazil;Diamantina
2892;Araxas;4.0;2.0;1.0;1.0;Unknown;Brazil;;;Animist;Ge;Je;Land;South America;South America;Brazil;Minas Gerais
2893;Ofaie;3.0;1.0;1.0;1.0;Unknown;Brazil;;;Animist;Ge;Je;Land;South America;South America;Brazil;Ofaie
2894;Sao Joao del Rei;3.0;1.0;1.0;1.0;Unknown;Brazil;;;Animist;Tupinamba;Tupi;Land;South America;South America;Brazil;Minas Gerais
2895;Castro;3.0;1.0;1.0;1.0;Unknown;Brazil;;;Animist;Guarani;Tupi;Land;South America;South America;Brazil;Guayra
2896;Campinas;3.0;1.0;1.0;1.0;Unknown;Brazil;;;Animist;Tupinamba;Tupi;Land;South America;South America;Brazil;Sao Paulo
2897;Araraquara;3.0;1.0;1.0;1.0;Unknown;Brazil;;;Animist;Ge;Je;Land;South America;South America;Brazil;Guayra
2898;Serro;3.0;1.0;1.0;1.0;Unknown;Brazil;;;Animist;Ge;Je;Land;South America;South America;Brazil;Diamantina
2899;Vila Rica;6.0;2.0;3.0;1.0;Unknown;Brazil;;;Animist;Ge;Je;Land;South America;South America;Brazil;Minas Gerais
2900;Guapore;3.0;1.0;1.0;1.0;Unknown;Cuiaba;;;Animist;Maipurean;Caribbean;Land;South America;South America;Brazil;Guapore
2901;Cerejeiras;3.0;1.0;1.0;1.0;Unknown;Cuiaba;;;Animist;Maipurean;Caribbean;Land;South America;South America;Brazil;Guapore
2902;Vila Bela;3.0;1.0;1.0;1.0;Unknown;Cuiaba;;;Animist;Guarani;Tupi;Land;South America;South America;Brazil;Guapore
2903;Caceres;5.0;2.0;2.0;1.0;Unknown;Cuiaba;;;Animist;Maipurean;Caribbean;Land;South America;South America;Brazil;Mato Grosso
2904;Diamantino;3.0;1.0;1.0;1.0;Unknown;Cuiaba;;;Animist;Carib;Caribbean;Land;South America;South America;Brazil;Mato Grosso
2905;Rio Das Mortes;3.0;1.0;1.0;1.0;Unknown;Cuiaba;;;Animist;Ge;Je;Land;South America;South America;Brazil;Mato Grosso
2906;Ipora;3.0;1.0;1.0;1.0;Unknown;Brazil;;;Animist;Ge;Je;Land;South America;South America;Brazil;Goias
2907;Vila Boa;3.0;1.0;1.0;1.0;Unknown;Brazil;;;Animist;Ge;Je;Land;South America;South America;Brazil;Goias
2908;Arrial dos Couros;3.0;1.0;1.0;1.0;Unknown;Brazil;;;Animist;Ge;Je;Land;South America;South America;Brazil;Goias
2909;Conceicao;3.0;1.0;1.0;1.0;Unknown;Amazonas;;;Animist;Ge;Je;Land;South America;South America;Brazil;Pontal
2910;Pontal;3.0;1.0;1.0;1.0;Unknown;Amazonas;;;Animist;Ge;Je;Land;South America;South America;Brazil;Pontal
2911;Natividad;3.0;1.0;1.0;1.0;Unknown;Amazonas;;;Animist;Ge;Je;Land;South America;South America;Brazil;Pontal
2912;Sergipe;7.0;2.0;4.0;1.0;Unknown;Brazil;;;Animist;Tupinamba;Tupi;Land;South America;South America;Brazil;Pernambuco
2913;Jeremoabo;5.0;1.0;3.0;1.0;Unknown;Brazil;;;Animist;Ge;Je;Land;South America;South America;Brazil;Sao Francisco
2914;Inhambupe;3.0;1.0;1.0;1.0;Unknown;Brazil;;;Animist;Ge;Je;Land;South America;South America;Brazil;Bahia
2915;Pambu;4.0;2.0;1.0;1.0;Unknown;Brazil;;;Animist;Ge;Je;Land;South America;South America;Brazil;Sao Francisco
2916;Rio Contas;3.0;1.0;1.0;1.0;Unknown;Brazil;;;Animist;Tupinamba;Tupi;Land;South America;South America;Brazil;Bahia
2917;Paratinga;3.0;1.0;1.0;1.0;Unknown;Brazil;;;Animist;Ge;Je;Land;South America;South America;Brazil;Sao Francisco
2918;Campo Largo;3.0;1.0;1.0;1.0;Unknown;Brazil;;;Animist;Ge;Je;Land;South America;South America;Brazil;Sao Francisco
2919;Luziana;3.0;1.0;1.0;1.0;Unknown;Brazil;;;Animist;Ge;Je;Land;South America;South America;Brazil;Goias
2920;Coxim;3.0;1.0;1.0;1.0;Unknown;Brazil;;;Animist;Ge;Je;Land;South America;South America;Brazil;Ofaie
2921;Alagoas;6.0;2.0;3.0;1.0;Unknown;Brazil;;;Animist;Tupinamba;Tupi;Land;South America;South America;Brazil;Pernambuco
2922;Borborema;3.0;1.0;1.0;1.0;Unknown;Brazil;;;Animist;Ge;Je;Land;South America;South America;Brazil;Pernambuco
2923;Pastos Bons;3.0;1.0;1.0;1.0;Unknown;Amazonas;;;Animist;Ge;Je;Land;South America;South America;Brazil;Maranhao
2924;Timon;3.0;1.0;1.0;1.0;Unknown;Amazonas;;;Animist;Ge;Je;Land;South America;South America;Brazil;Maranhao
2925;Parnagua;3.0;1.0;1.0;1.0;Unknown;Amazonas;;;Animist;Ge;Je;Land;South America;South America;Brazil;Piauí
2926;Grajau;3.0;1.0;1.0;1.0;Unknown;Amazonas;;;Animist;Ge;Je;Land;South America;South America;Brazil;Maranhao
2927;Alcantara;4.0;1.0;2.0;1.0;Unknown;Amazonas;;;Animist;Ge;Je;Land;South America;South America;Brazil;Maranhao
2928;Tucurui;3.0;1.0;1.0;1.0;Unknown;Amazonas;;;Animist;Tupinamba;Tupi;Land;South America;South America;Brazil;Grao Para
2929;Para;3.0;1.0;1.0;1.0;Unknown;Amazonas;;;Animist;Tupinamba;Tupi;Land;South America;South America;Brazil;Grao Para
2930;Santarem;4.0;2.0;1.0;1.0;Unknown;Amazonas;;;Animist;Tupinamba;Tupi;Land;South America;South America;Brazil;Amazon
2931;Pirara;3.0;1.0;1.0;1.0;Unknown;Amazonas;;;Animist;Carib;Caribbean;Land;South America;South America;Colombia;Upper Guyana
2932;Waddai;3.0;1.0;1.0;1.0;Unknown;Ethiopia;;;Fetishist;Nubian;Sudanese;Land;Africa;Africa;Sahel;Central Sahara
2933;Barcelos;3.0;1.0;1.0;1.0;Unknown;Amazonas;;;Animist;Carib;Caribbean;Land;South America;South America;Brazil;Amazon
2934;Manaus;4.0;2.0;1.0;1.0;Unknown;Amazonas;Inland Center of Trade;;Animist;Tupinamba;Tupi;Land;South America;South America;Brazil;Amazon
2935;Muturu;3.0;1.0;1.0;1.0;Unknown;Amazonas;;;Animist;Tupinamba;Tupi;Land;South America;South America;Brazil;Amapá
2936;Guyana;;;;;;Amazonas;;;;;;Wasteland;South America;;;
2937;Suriname;3.0;1.0;1.0;1.0;Unknown;Amazonas;;;Animist;Carib;Caribbean;Land;South America;South America;Colombia;Suriname
2938;Oiapoque;3.0;1.0;1.0;1.0;Unknown;Amazonas;;;Animist;Lokono;Caribbean;Land;South America;South America;Brazil;Amapá
2939;Zaraza;4.0;2.0;1.0;1.0;Unknown;Caribbean;;;Animist;Carib;Caribbean;Land;South America;South America;Colombia;Eastern Llanos
2940;Chichas;5.0;2.0;2.0;1.0;Salt;Cuiaba;;Pacajes;Inti;Aimara;Andean;Land;South America;South America;Upper Peru;Potosí
2941;Choquechaca;5.0;2.0;2.0;1.0;Gold;Cuiaba;;Charca;Inti;Aimara;Andean;Land;South America;South America;Upper Peru;Upper Peru
2942;Charcas;5.0;2.0;2.0;1.0;Wool;Cuiaba;;Charca;Inti;Aimara;Andean;Land;South America;South America;Upper Peru;Upper Peru
2943;Chachapoyas;3.0;1.0;1.0;1.0;Grain;Lima;;Chachapoya;Inti;Chachapoyan;Marañón;Land;South America;South America;Peru;Cajamarca
2944;Ucayali;3.0;1.0;1.0;1.0;Unknown;Lima;;;Inti;Maipurean;Caribbean;Land;South America;South America;Peru;Ucayali
2945;Yurimaguas;3.0;1.0;1.0;1.0;Unknown;Lima;;;Animist;Jivaro;Marañón;Land;South America;South America;Peru;Ucayali
2946;Quillacas;5.0;2.0;2.0;1.0;Gold;Cuiaba;;Pacajes;Inti;Aimara;Andean;Land;South America;South America;Upper Peru;Potosí
2947;Macaya;5.0;2.0;2.0;1.0;Grain;Cuiaba;;Colla;Inti;Aimara;Andean;Land;South America;South America;Peru;Antisuyu
2948;Matamba;6.0;2.0;2.0;2.0;Slaves;Kongo;;Ndongo;Fetishist;Mbundu;Congo;Land;Africa;Africa;Kongo;Matamba
2949;Mbata;5.0;2.0;2.0;1.0;Grain;Kongo;;Kongo;Fetishist;Kongolese;Congo;Land;Africa;Africa;Kongo;Kongo
2950;Buhera;3.0;1.0;1.0;1.0;Ivory;Zambezi;;Mutapa;Fetishist;Shona;Southern African;Land;Africa;Africa;South Africa;Zimbabwe
2951;Manikya;5.0;2.0;2.0;1.0;Ivory;Zambezi;;Mutapa;Fetishist;Shona;Southern African;Land;Africa;Africa;South Africa;Zimbabwe
2952;Madanda;3.0;1.0;1.0;1.0;Ivory;Zambezi;;Mutapa;Fetishist;Shona;Southern African;Land;Africa;Africa;South Africa;Zimbabwe
2953;Hjälmaren;;;;;;;;;;;;Lake;;;;
2954;Djerba;3.0;1.0;1.0;1.0;Grain;Tunis;;Tunis;Ibadi;Tunisian;Maghrebi;Land;Africa;Africa;Maghreb;Djerba
2955;Ingolstadt;7.0;3.0;3.0;1.0;Wine;Wien;;Bavaria;Catholic;Bavarian;Germanic;Land;Europe;Western Europe;South Germany;Upper Bavaria
2956;Straubing;11.0;5.0;5.0;1.0;Glass;Wien;;Bavaria;Catholic;Bavarian;Germanic;Land;Europe;Western Europe;South Germany;Lower Bavaria
2957;Regensburg;13.0;6.0;6.0;1.0;Cloth;Wien;Inland Center of Trade;Bavaria;Catholic;Bavarian;Germanic;Land;Europe;Western Europe;South Germany;Lower Bavaria
2958;Osterode;5.0;2.0;2.0;1.0;Naval supplies;Baltic Sea;;Teutonic Order;Catholic;Prussian;Germanic;Land;Europe;Eastern Europe;Baltic;East Prussia
2959;Tarnow;8.0;3.0;3.0;2.0;Grain;Krakow;;Poland;Catholic;Polish;West Slavic;Land;Europe;Eastern Europe;Poland;Malopolska
2960;Nowy Sacz;14.0;6.0;6.0;2.0;Iron;Krakow;;Poland;Catholic;Polish;West Slavic;Land;Europe;Eastern Europe;Poland;Malopolska
2961;Lwow;14.0;6.0;6.0;2.0;Dyes;Krakow;;Poland;Orthodox;Ruthenian;East Slavic;Land;Europe;Eastern Europe;Poland;Red Ruthenia
2962;Rowne;5.0;2.0;2.0;1.0;Livestock;Kiev;;Lithuania;Orthodox;Ruthenian;East Slavic;Land;Europe;Eastern Europe;Ruthenia;Podolia Volhynia
2963;Notec;9.0;4.0;4.0;1.0;Livestock;Baltic Sea;;Poland;Catholic;Polish;West Slavic;Land;Europe;Eastern Europe;Baltic;West Prussia
2964;Altmark;10.0;4.0;4.0;2.0;Cloth;Saxony;;Brandenburg;Catholic;Saxon;Germanic;Land;Europe;Western Europe;North Germany;Northern Saxony
2965;Vogtland;7.0;3.0;3.0;1.0;Wool;Saxony;;Saxony;Catholic;Saxon;Germanic;Land;Europe;Western Europe;North Germany;Thuringia
2966;Glogau;7.0;3.0;3.0;1.0;Iron;Krakow;;Silesia;Catholic;Silesian;West Slavic;Land;Europe;Eastern Europe;Poland;Silesia
2967;Eger;11.0;4.0;5.0;2.0;Gold;Saxony;;Bohemia;Catholic;Czech;West Slavic;Land;Europe;Western Europe;North Germany;Erzgebirge
2968;Budejovice;12.0;5.0;5.0;2.0;Grain;Saxony;;Bohemia;Catholic;Czech;West Slavic;Land;Europe;Western Europe;North Germany;Bohemia
2969;Sternberg;7.0;3.0;3.0;1.0;Cloth;Saxony;;Brandenburg;Catholic;Saxon;Germanic;Land;Europe;Western Europe;North Germany;Neumark
2970;Hradecko;10.0;4.0;4.0;2.0;Grain;Saxony;;Bohemia;Catholic;Czech;West Slavic;Land;Europe;Western Europe;North Germany;Bohemia
2971;Hoya;5.0;2.0;2.0;1.0;Livestock;Saxony;;Brunswick;Catholic;Westphalian;Germanic;Land;Europe;Western Europe;North Germany;Braunschweig
2972;Paderborn;5.0;2.0;2.0;1.0;Wool;Rheinland;;Cologne;Catholic;Westphalian;Germanic;Land;Europe;Western Europe;North Germany;Westphalia
2973;Meppen;9.0;4.0;4.0;1.0;Cloth;Rheinland;;Münster;Catholic;Westphalian;Germanic;Land;Europe;Western Europe;North Germany;Westphalia
2974;Loon;14.0;6.0;6.0;2.0;Cloth;Champagne;;Liege;Catholic;Flemish;Germanic;Land;Europe;Western Europe;Low Countries;Liege
2975;Kleves;12.0;5.0;5.0;2.0;Cloth;Rheinland;;Cleves;Catholic;Rhenish;Germanic;Land;Europe;Western Europe;North Germany;North Rhine
2976;Umbria;13.0;6.0;6.0;1.0;Wine;Venice;;The Papal State;Catholic;Umbrian;Latin;Land;Europe;Western Europe;Italy;Central Italy
2977;Urbino;12.0;5.0;5.0;2.0;Grain;Venice;;Urbino;Catholic;Umbrian;Latin;Land;Europe;Western Europe;Italy;Central Italy
2978;Arezzo;14.0;6.0;6.0;2.0;Livestock;Genoa;;Florence;Catholic;Tuscan;Latin;Land;Europe;Western Europe;Italy;Tuscany
2979;Novara;19.0;7.0;7.0;5.0;Grain;Genoa;;Milan;Catholic;Lombard;Latin;Land;Europe;Western Europe;Italy;Piedmont
2980;Lucca;14.0;6.0;6.0;2.0;Cloth;Genoa;;Lucca;Catholic;Tuscan;Latin;Land;Europe;Western Europe;Italy;Tuscany
2981;Montferrat;12.0;5.0;5.0;2.0;Wine;Genoa;;Montferrat;Catholic;Piedmontese;Latin;Land;Europe;Western Europe;Italy;Piedmont
2982;Syracuse;16.0;6.0;6.0;4.0;Wine;Genoa;;Aragon;Catholic;Sicilian;Latin;Land;Europe;Western Europe;Italy;Sicily
2983;Salerno;11.0;5.0;1.0;5.0;Fish;Genoa;;Naples;Catholic;Neapolitan;Latin;Land;Europe;Western Europe;Italy;Lazio-Campania
2984;Cosenza;5.0;2.0;2.0;1.0;Wine;Genoa;;Naples;Catholic;Neapolitan;Latin;Land;Europe;Western Europe;Italy;Calabria
2985;Capitanata;10.0;4.0;4.0;2.0;Livestock;Venice;;Naples;Catholic;Neapolitan;Latin;Land;Europe;Western Europe;Italy;Apulia
2986;Cagliari;9.0;4.0;4.0;1.0;Copper;Genoa;;Aragon;Catholic;Sardinian;Latin;Land;Europe;Western Europe;Italy;Western Mediterranean Islands
2987;Urgell;8.0;3.0;3.0;2.0;Wool;Genoa;;Aragon;Catholic;Catalan;Iberian;Land;Europe;Western Europe;Iberia;Catalonia
2988;Tarragona;12.0;5.0;5.0;2.0;Wine;Genoa;Ebro Estuary;Aragon;Catholic;Catalan;Iberian;Land;Europe;Western Europe;Iberia;Valencia
2989;Rioja;5.0;2.0;2.0;1.0;Wine;Sevilla;;Castile;Catholic;Castilian;Iberian;Land;Europe;Western Europe;Iberia;Castille
2990;Teruel;9.0;3.0;3.0;3.0;Cloth;Genoa;;Aragon;Catholic;Aragonese;Iberian;Land;Europe;Western Europe;Iberia;Aragon
2991;Draguignan;10.0;4.0;4.0;2.0;Wool;Genoa;;Provence;Catholic;Occitan;French;Land;Europe;Western Europe;France;Provence
2992;Albenga;13.0;6.0;6.0;1.0;Naval supplies;Genoa;;Genoa;Catholic;Ligurian;Latin;Land;Europe;Western Europe;Italy;Liguria
2993;Uckermark;9.0;4.0;4.0;1.0;Cloth;Lübeck;;Brandenburg;Catholic;Pomeranian;Germanic;Land;Europe;Western Europe;North Germany;Vorpommern
2994;Greifswald;6.0;2.0;2.0;2.0;Salt;Lübeck;;Pomerania;Catholic;Pomeranian;Germanic;Land;Europe;Western Europe;North Germany;Vorpommern
2995;Stolp;6.0;2.0;2.0;2.0;Fish;Lübeck;;Pomerania;Catholic;Pomeranian;Germanic;Land;Europe;Western Europe;North Germany;Hinterpommern
2996;Wismar;6.0;2.0;2.0;2.0;Cloth;Lübeck;;Mecklenburg;Catholic;Pomeranian;Germanic;Land;Europe;Western Europe;North Germany;Mecklenburg
2997;Tuchola;10.0;3.0;4.0;3.0;Grain;Baltic Sea;;Teutonic Order;Catholic;Prussian;Germanic;Land;Europe;Eastern Europe;Baltic;West Prussia
2998;Buzau;13.0;5.0;5.0;3.0;Livestock;Constantinople;;Wallachia;Orthodox;Romanian;Carpathian;Land;Europe;Eastern Europe;Carpathia;Wallachia
2999;Hormuz;7.0;3.0;3.0;1.0;Gems;Hormuz;Coastal Center of Trade;Hormuz;Sunni;Khaleeji;Levantine;Land;Asia;Persia;Persia;Mogostan
3000;Nis;7.0;3.0;3.0;1.0;Livestock;Ragusa;;Serbia;Orthodox;Serbian;South Slavic;Land;Europe;Eastern Europe;Balkans;Serbia
